HOUSEHOLD_ID,INCOME_ID,REPORTING_DATE,MARRIED,HOUSE_OWNER,BUCKET,CHILD_NO,HH_MEMBERS
5766086,5481217,31.12.2010,Y,Y,12,0,2
5766086,5481217,31.01.2011,Y,Y,13,0,2
5766086,5481217,28.02.2011,Y,Y,14,0,2
5766086,5481217,31.03.2011,Y,Y,15,0,2
5766086,5481217,30.04.2011,Y,Y,16,0,2
5766086,5481217,31.05.2011,Y,Y,17,0,2
5766086,5481217,30.06.2011,Y,Y,18,0,2
5766086,5481217,31.07.2011,Y,Y,19,0,2
5766086,5481217,31.08.2011,Y,Y,20,0,2
5766086,5481217,30.09.2011,Y,Y,21,0,2
5766086,5481217,31.10.2011,Y,Y,22,0,2
5766086,5481217,30.11.2011,Y,Y,23,0,2
5766109,5481236,31.01.2010,N,N,1,4,5
5766109,5481236,28.02.2010,N,N,2,4,5
5766109,5481236,31.03.2010,N,N,3,4,5
5766109,5481236,30.04.2010,N,N,4,4,5
5766109,5481236,31.05.2010,N,N,5,4,5
5766109,5481236,30.06.2010,N,N,6,4,5
5766109,5481236,31.07.2010,N,N,7,4,5
5766109,5481236,31.08.2010,N,N,8,4,5
5766109,5481236,30.09.2010,N,N,9,4,5
5766109,5481236,31.10.2010,N,N,10,4,5
5766109,5481236,30.11.2010,N,N,11,4,5
5766109,5481236,31.12.2010,N,N,12,4,5
5766109,5481236,31.01.2011,N,N,13,4,5
5766109,5481236,28.02.2011,N,N,14,4,5
5766109,5481236,31.03.2011,N,N,15,4,5
5766109,5481236,30.04.2011,N,N,16,4,5
5766109,5481236,31.05.2011,N,N,17,4,5
5766109,5481236,30.06.2011,N,N,18,4,5
5766109,5481236,31.07.2011,N,N,19,4,5
5766109,5481236,31.08.2011,N,N,20,4,5
5766109,5481236,30.09.2011,N,N,21,4,5
5766109,5481236,31.10.2011,N,N,22,4,5
5766109,5481236,30.11.2011,N,N,23,4,5
5766130,5481253,31.01.2010,Y,Y,1,0,2
5766130,5481253,28.02.2010,Y,Y,2,0,2
5766130,5481253,31.03.2010,Y,Y,3,0,2
5766130,5481253,30.04.2010,Y,Y,4,0,2
5766130,5481253,31.05.2010,Y,Y,5,0,2
5766130,5481253,30.06.2010,Y,Y,6,0,2
5766130,5481253,31.07.2010,Y,Y,7,0,2
5766130,5481253,31.08.2010,Y,Y,8,0,2
5766130,5481253,30.09.2010,Y,Y,9,0,2
5766130,5481253,31.10.2010,Y,Y,10,0,2
5766130,5481253,30.11.2010,Y,Y,11,0,2
5766130,5481253,31.12.2010,Y,Y,12,0,2
5766130,5481253,31.01.2011,Y,Y,13,0,2
5766130,5481253,28.02.2011,Y,Y,14,0,2
5766153,5481271,31.01.2010,N,N,1,1,2
5766153,5481271,28.02.2010,N,N,2,1,2
5766153,5481271,31.03.2010,N,N,3,1,2
5766175,5481289,31.01.2010,Y,N,1,3,5
5766175,5481289,28.02.2010,Y,N,2,3,5
5766175,5481289,31.03.2010,Y,N,3,3,5
5766196,5481308,31.01.2010,Y,N,1,1,3
5766196,5481308,28.02.2010,Y,N,2,1,3
5766196,5481308,31.03.2010,Y,N,3,1,3
5766196,5481308,30.04.2010,Y,N,4,1,3
5766196,5481308,31.05.2010,Y,N,5,1,3
5766196,5481308,30.06.2010,Y,N,6,1,3
5766196,5481308,31.07.2010,Y,N,7,1,3
5766196,5481308,31.08.2010,Y,N,8,1,3
5766196,5481308,30.09.2010,Y,N,9,1,3
5766196,5481308,31.10.2010,Y,N,10,1,3
5766196,5481308,30.11.2010,Y,N,11,1,3
5766196,5481308,31.12.2010,Y,N,12,1,3
5766196,5481308,31.01.2011,Y,N,13,1,3
5766196,5481308,28.02.2011,Y,N,14,1,3
5766196,5481308,31.03.2011,Y,N,15,1,3
5766196,5481308,30.04.2011,Y,N,16,1,3
5766196,5481308,31.05.2011,Y,N,17,1,3
5766196,5481308,30.06.2011,Y,N,18,1,3
5766196,5481308,31.07.2011,Y,N,19,1,3
5766196,5481308,31.08.2011,Y,N,20,1,3
5766196,5481308,30.09.2011,Y,N,21,1,3
5766196,5481308,31.10.2011,Y,N,22,1,3
5766218,5481326,31.01.2010,N,N,1,1,2
5766218,5481326,28.02.2010,N,N,2,1,2
5766218,5481326,31.03.2010,N,N,3,1,2
5766218,5481326,30.04.2010,N,N,4,1,2
5766218,5481326,31.05.2010,N,N,5,1,2
5766218,5481326,30.06.2010,N,N,6,1,2
5766218,5481326,31.07.2010,N,N,7,1,2
5766218,5481326,31.08.2010,N,N,8,1,2
5766218,5481326,30.09.2010,N,N,9,1,2
5766218,5481326,31.10.2010,N,N,10,1,2
5766218,5481326,30.11.2010,N,N,11,1,2
5766218,5481326,31.12.2010,N,N,12,1,2
5766218,5481326,31.01.2011,N,N,13,1,2
5766218,5481326,28.02.2011,N,N,14,1,2
5766218,5481326,31.03.2011,N,N,15,1,2
5766218,5481326,30.04.2011,N,N,16,1,2
5766218,5481326,31.05.2011,N,N,17,1,2
5766218,5481326,30.06.2011,N,N,18,1,2
5766218,5481326,31.07.2011,N,N,19,1,2
5766218,5481326,31.08.2011,N,N,20,1,2
5766218,5481326,30.09.2011,N,N,21,1,2
5766218,5481326,31.10.2011,N,N,22,1,2
5766218,5481326,30.11.2011,N,N,23,1,2
5766223,5481344,31.01.2010,N,N,1,0,1
5766223,5481344,28.02.2010,N,N,2,0,1
5766223,5481344,31.03.2010,N,N,3,0,1
5766223,5481344,30.04.2010,N,N,4,0,1
5766224,5481360,31.01.2010,N,N,1,0,1
5766224,5481360,28.02.2010,N,N,2,0,1
5766224,5481360,31.03.2010,N,N,3,0,1
5766224,5481360,30.04.2010,N,N,4,0,1
5766224,5481360,31.05.2010,N,N,5,0,1
5766224,5481360,30.06.2010,N,N,6,0,1
5766224,5481360,31.07.2010,N,N,7,0,1
5766224,5481360,31.08.2010,N,N,8,0,1
5766224,5481360,30.09.2010,N,N,9,0,1
5766240,5481361,31.01.2010,Y,N,1,1,3
5766241,5481362,31.01.2010,N,N,1,1,2
5766248,5481378,31.01.2010,Y,Y,1,1,3
5766248,5481378,28.02.2010,Y,Y,2,1,3
5766248,5481378,31.03.2010,Y,Y,3,1,3
5766248,5481378,30.04.2010,Y,Y,4,1,3
5766248,5481378,31.05.2010,Y,Y,5,1,3
5766248,5481378,30.06.2010,Y,Y,6,1,3
5766248,5481378,31.07.2010,Y,Y,7,1,3
5766248,5481378,31.08.2010,Y,Y,8,1,3
5766248,5481378,30.09.2010,Y,Y,9,1,3
5766248,5481378,31.10.2010,Y,Y,10,1,3
5766248,5481378,30.11.2010,Y,Y,11,1,3
5766248,5481378,31.12.2010,Y,Y,12,1,3
5766248,5481378,31.01.2011,Y,Y,13,1,3
5766248,5481378,28.02.2011,Y,Y,14,1,3
5766248,5481378,31.03.2011,Y,Y,15,1,3
5766248,5481378,30.04.2011,Y,Y,16,1,3
5766248,5481378,31.05.2011,Y,Y,17,1,3
5766248,5481378,30.06.2011,Y,Y,18,1,3
5766248,5481378,31.07.2011,Y,Y,19,1,3
5766248,5481378,31.08.2011,Y,Y,20,1,3
5766271,5481394,31.01.2010,Y,Y,1,0,2
5766271,5481394,28.02.2010,Y,Y,2,0,2
5766271,5481394,31.03.2010,Y,Y,3,0,2
5766271,5481394,30.04.2010,Y,Y,4,0,2
5766271,5481394,31.05.2010,Y,Y,5,0,2
5766271,5481394,30.06.2010,Y,Y,6,0,2
5766271,5481394,31.07.2010,Y,Y,7,0,2
5766271,5481394,31.08.2010,Y,Y,8,0,2
5766271,5481394,30.09.2010,Y,Y,9,0,2
5766271,5481394,31.10.2010,Y,Y,10,0,2
5766271,5481394,30.11.2010,Y,Y,11,0,2
5766271,5481394,31.12.2010,Y,Y,12,0,2
5766294,5481410,31.01.2010,Y,N,1,0,2
5766294,5481410,28.02.2010,Y,N,2,0,2
5766294,5481410,31.03.2010,Y,N,3,0,2
5766294,5481410,30.04.2010,Y,N,4,0,2
5766294,5481410,31.05.2010,Y,N,5,0,2
5766294,5481410,30.06.2010,Y,N,6,0,2
5766294,5481410,31.07.2010,Y,N,7,0,2
5766294,5481410,31.08.2010,Y,N,8,0,2
5766294,5481410,30.09.2010,Y,N,9,0,2
5766294,5481410,31.10.2010,Y,N,10,0,2
5766294,5481410,30.11.2010,Y,N,11,0,2
5766294,5481410,31.12.2010,Y,N,12,0,2
5766294,5481410,31.01.2011,Y,N,13,0,2
5766294,5481410,28.02.2011,Y,N,14,0,2
5766294,5481410,31.03.2011,Y,N,15,0,2
5766294,5481410,30.04.2011,Y,N,16,0,2
5766294,5481410,31.05.2011,Y,N,17,0,2
5766294,5481410,30.06.2011,Y,N,18,0,2
5766294,5481410,31.07.2011,Y,N,19,0,2
5766294,5481410,31.08.2011,Y,N,20,0,2
5766294,5481410,30.09.2011,Y,N,21,0,2
5766294,5481410,31.10.2011,Y,N,22,0,2
5766294,5481410,30.11.2011,Y,N,23,0,2
5766316,5481428,31.01.2010,N,N,1,0,1
5766316,5481428,28.02.2010,N,N,2,0,1
5766316,5481428,31.03.2010,N,N,3,0,1
5766316,5481428,30.04.2010,N,N,4,0,1
5766316,5481428,31.05.2010,N,N,5,0,1
5766316,5481428,30.06.2010,N,N,6,0,1
5766316,5481428,31.07.2010,N,N,7,0,1
5766316,5481428,31.08.2010,N,N,8,0,1
5766316,5481428,30.09.2010,N,N,9,0,1
5766316,5481428,31.10.2010,N,N,10,0,1
5766316,5481428,30.11.2010,N,N,11,0,1
5766316,5481428,31.12.2010,N,N,12,0,1
5766316,5481428,31.01.2011,N,N,13,0,1
5766316,5481428,28.02.2011,N,N,14,0,1
5766316,5481428,31.03.2011,N,N,15,0,1
5766316,5481428,30.04.2011,N,N,16,0,1
5766316,5481428,31.05.2011,N,N,17,0,1
5766316,5481428,30.06.2011,N,N,18,0,1
5766316,5481428,31.07.2011,N,N,19,0,1
5766316,5481428,31.08.2011,N,N,20,0,1
5766316,5481428,30.09.2011,N,N,21,0,1
5766316,5481428,31.10.2011,N,N,22,0,1
5766316,5481428,30.11.2011,N,N,23,0,1
5766339,5481446,31.01.2010,Y,Y,1,1,3
5766339,5481446,28.02.2010,Y,Y,2,1,3
5766339,5481446,31.03.2010,Y,Y,3,1,3
5766339,5481446,30.04.2010,Y,Y,4,1,3
5766339,5481446,31.05.2010,Y,Y,5,1,3
5766339,5481446,30.06.2010,Y,Y,6,1,3
5766339,5481446,31.07.2010,Y,Y,7,1,3
5766339,5481446,31.08.2010,Y,Y,8,1,3
5766339,5481446,30.09.2010,Y,Y,9,1,3
5766339,5481446,31.10.2010,Y,Y,10,1,3
5766339,5481446,30.11.2010,Y,Y,11,1,3
5766339,5481446,31.12.2010,Y,Y,12,1,3
5766339,5481446,31.01.2011,Y,Y,13,1,3
5766339,5481446,28.02.2011,Y,Y,14,1,3
5766339,5481446,31.03.2011,Y,Y,15,1,3
5766339,5481446,30.04.2011,Y,Y,16,1,3
5766339,5481446,31.05.2011,Y,Y,17,1,3
5766339,5481446,30.06.2011,Y,Y,18,1,3
5766339,5481446,31.07.2011,Y,Y,19,1,3
5766339,5481446,31.08.2011,Y,Y,20,1,3
5766339,5481446,30.09.2011,Y,Y,21,1,3
5766339,5481446,31.10.2011,Y,Y,22,1,3
5766339,5481446,30.11.2011,Y,Y,23,1,3
5766341,5481462,31.01.2010,Y,Y,1,0,2
5766341,5481462,28.02.2010,Y,Y,2,0,2
5766341,5481462,31.03.2010,Y,Y,3,0,2
5766341,5481462,30.04.2010,Y,Y,4,0,2
5766341,5481462,31.05.2010,Y,Y,5,0,2
5766341,5481462,30.06.2010,Y,Y,6,0,2
5766341,5481462,31.07.2010,Y,Y,7,0,2
5766341,5481462,31.08.2010,Y,Y,8,0,2
5766341,5481462,30.09.2010,Y,Y,9,0,2
5766341,5481462,31.10.2010,Y,Y,10,0,2
5766341,5481462,30.11.2010,Y,Y,11,0,2
5766341,5481462,31.12.2010,Y,Y,12,0,2
5766341,5481462,31.01.2011,Y,Y,13,0,2
5766341,5481462,28.02.2011,Y,Y,14,0,2
5766341,5481462,31.03.2011,Y,Y,15,0,2
5766341,5481462,30.04.2011,Y,Y,16,0,2
5766341,5481462,31.05.2011,Y,Y,17,0,2
5766341,5481462,30.06.2011,Y,Y,18,0,2
5766341,5481462,31.07.2011,Y,Y,19,0,2
5766341,5481462,31.08.2011,Y,Y,20,0,2
5766341,5481462,30.09.2011,Y,Y,21,0,2
5766341,5481462,31.10.2011,Y,Y,22,0,2
5766341,5481462,30.11.2011,Y,Y,23,0,2
5766346,5481478,31.01.2010,N,N,1,0,1
5766346,5481478,28.02.2010,N,N,2,0,1
5766346,5481478,31.03.2010,N,N,3,0,1
5766346,5481478,30.04.2010,N,N,4,0,1
5766346,5481478,31.05.2010,N,N,5,0,1
5766369,5481495,31.01.2010,Y,Y,1,1,3
5766369,5481495,28.02.2010,Y,Y,2,1,3
5766369,5481495,31.03.2010,Y,Y,3,1,3
5766369,5481495,30.04.2010,Y,Y,4,1,3
5766369,5481495,31.05.2010,Y,Y,5,1,3
5766369,5481495,30.06.2010,Y,Y,6,1,3
5766369,5481495,31.07.2010,Y,Y,7,1,3
5766369,5481495,31.08.2010,Y,Y,8,1,3
5766369,5481495,30.09.2010,Y,Y,9,1,3
5766369,5481495,31.10.2010,Y,Y,10,1,3
5766391,5481513,31.01.2010,Y,Y,1,1,3
5766391,5481513,28.02.2010,Y,Y,2,1,3
5766391,5481513,31.03.2010,Y,Y,3,1,3
5766391,5481513,30.04.2010,Y,Y,4,1,3
5766391,5481513,31.05.2010,Y,Y,5,1,3
5766391,5481513,30.06.2010,Y,Y,6,1,3
5766391,5481513,31.07.2010,Y,Y,7,1,3
5766391,5481513,31.08.2010,Y,Y,8,1,3
5766391,5481513,30.09.2010,Y,Y,9,1,3
5766391,5481513,31.10.2010,Y,Y,10,1,3
5766391,5481513,30.11.2010,Y,Y,11,1,3
5766391,5481513,31.12.2010,Y,Y,12,1,3
5766391,5481513,31.01.2011,Y,Y,13,1,3
5766391,5481513,28.02.2011,Y,Y,14,1,3
5766391,5481513,31.03.2011,Y,Y,15,1,3
5766391,5481513,30.04.2011,Y,Y,16,1,3
5766391,5481513,31.05.2011,Y,Y,17,1,3
5766391,5481513,30.06.2011,Y,Y,18,1,3
5766391,5481513,31.07.2011,Y,Y,19,1,3
5766391,5481513,31.08.2011,Y,Y,20,1,3
5766391,5481513,30.09.2011,Y,Y,21,1,3
5766391,5481513,31.10.2011,Y,Y,22,1,3
5766391,5481513,30.11.2011,Y,Y,23,1,3
5766411,5481532,31.01.2010,N,N,1,0,1
5766411,5481532,28.02.2010,N,N,2,0,1
5766411,5481532,31.03.2010,N,N,3,0,1
5766411,5481532,30.04.2010,N,N,4,0,1
5766411,5481532,31.05.2010,N,N,5,0,1
5766411,5481532,30.06.2010,N,N,6,0,1
5766411,5481532,31.07.2010,N,N,7,0,1
5766411,5481532,31.08.2010,N,N,8,0,1
5766411,5481532,30.09.2010,N,N,9,0,1
5766411,5481532,31.10.2010,N,N,10,0,1
5766411,5481532,30.11.2010,N,N,11,0,1
5766411,5481532,31.12.2010,N,N,12,0,1
5766411,5481532,31.01.2011,N,N,13,0,1
5766411,5481532,28.02.2011,N,N,14,0,1
5766411,5481532,31.03.2011,N,N,15,0,1
5766411,5481532,30.04.2011,N,N,16,0,1
5766411,5481532,31.05.2011,N,N,17,0,1
5766411,5481532,30.06.2011,N,N,18,0,1
5766411,5481532,31.07.2011,N,N,19,0,1
5766411,5481532,31.08.2011,N,N,20,0,1
5766411,5481532,30.09.2011,N,N,21,0,1
5766411,5481532,31.10.2011,N,N,22,0,1
5766411,5481532,30.11.2011,N,N,23,0,1
5766433,5481551,31.01.2010,N,N,1,1,2
5766433,5481551,28.02.2010,N,N,2,1,2
5766433,5481551,31.03.2010,N,N,3,1,2
5766455,5481569,31.01.2010,N,N,1,0,1
5766455,5481569,28.02.2010,N,N,2,0,1
5766455,5481569,31.03.2010,N,N,3,0,1
5766455,5481569,30.04.2010,N,N,4,0,1
5766476,5481587,31.01.2010,Y,N,1,1,3
5766476,5481587,28.02.2010,Y,N,2,1,3
5766476,5481587,31.03.2010,Y,N,3,1,3
5766476,5481587,30.04.2010,Y,N,4,1,3
5766476,5481587,31.05.2010,Y,N,5,1,3
5766476,5481587,30.06.2010,Y,N,6,1,3
5766476,5481587,31.07.2010,Y,N,7,1,3
5766476,5481587,31.08.2010,Y,N,8,1,3
5766476,5481587,30.09.2010,Y,N,9,1,3
5766476,5481587,31.10.2010,Y,N,10,1,3
5766476,5481587,30.11.2010,Y,N,11,1,3
5766476,5481587,31.12.2010,Y,N,12,1,3
5766476,5481587,31.01.2011,Y,N,13,1,3
5766476,5481587,28.02.2011,Y,N,14,1,3
5766476,5481587,31.03.2011,Y,N,15,1,3
5766476,5481587,30.04.2011,Y,N,16,1,3
5766476,5481587,31.05.2011,Y,N,17,1,3
5766476,5481587,30.06.2011,Y,N,18,1,3
5766476,5481587,31.07.2011,Y,N,19,1,3
5766476,5481587,31.08.2011,Y,N,20,1,3
5766476,5481587,30.09.2011,Y,N,21,1,3
5766476,5481587,31.10.2011,Y,N,22,1,3
5766476,5481587,30.11.2011,Y,N,23,1,3
5766498,5481606,31.01.2010,N,N,1,1,2
5766503,5481624,31.01.2010,Y,Y,1,1,3
5766503,5481624,28.02.2010,Y,Y,2,1,3
5766503,5481624,31.03.2010,Y,Y,3,1,3
5766503,5481624,30.04.2010,Y,Y,4,1,3
5766503,5481624,31.05.2010,Y,Y,5,1,3
5766503,5481624,30.06.2010,Y,Y,6,1,3
5766503,5481624,31.07.2010,Y,Y,7,1,3
5766503,5481624,31.08.2010,Y,Y,8,1,3
5766503,5481624,30.09.2010,Y,Y,9,1,3
5766503,5481624,31.10.2010,Y,Y,10,1,3
5766503,5481624,30.11.2010,Y,Y,11,1,3
5766503,5481624,31.12.2010,Y,Y,12,1,3
5766503,5481624,31.01.2011,Y,Y,13,1,3
5766503,5481624,28.02.2011,Y,Y,14,1,3
5766503,5481624,31.03.2011,Y,Y,15,1,3
5766503,5481624,30.04.2011,Y,Y,16,1,3
5766503,5481624,31.05.2011,Y,Y,17,1,3
5766503,5481624,30.06.2011,Y,Y,18,1,3
5766503,5481624,31.07.2011,Y,Y,19,1,3
5766503,5481624,31.08.2011,Y,Y,20,1,3
5766503,5481624,30.09.2011,Y,Y,21,1,3
5766503,5481624,31.10.2011,Y,Y,22,1,3
5766505,5481640,31.01.2010,N,N,1,1,2
5766505,5481640,28.02.2010,N,N,2,1,2
5766505,5481640,31.03.2010,N,N,3,1,2
5766505,5481640,30.04.2010,N,N,4,1,2
5766505,5481640,31.05.2010,N,N,5,1,2
5766505,5481640,30.06.2010,N,N,6,1,2
5766505,5481640,31.07.2010,N,N,7,1,2
5766505,5481640,31.08.2010,N,N,8,1,2
5766505,5481640,30.09.2010,N,N,9,1,2
5766505,5481640,31.10.2010,N,N,10,1,2
5766505,5481640,30.11.2010,N,N,11,1,2
5766505,5481640,31.12.2010,N,N,12,1,2
5766505,5481640,31.01.2011,N,N,13,1,2
5766505,5481640,28.02.2011,N,N,14,1,2
5766505,5481640,31.03.2011,N,N,15,1,2
5766505,5481640,30.04.2011,N,N,16,1,2
5766505,5481640,31.05.2011,N,N,17,1,2
5766505,5481640,30.06.2011,N,N,18,1,2
5766505,5481640,31.07.2011,N,N,19,1,2
5766505,5481640,31.08.2011,N,N,20,1,2
5766505,5481640,30.09.2011,N,N,21,1,2
5766505,5481640,31.10.2011,N,N,22,1,2
5766505,5481640,30.11.2011,N,N,23,1,2
5766043,5481164,31.01.2010,Y,N,1,0,2
5766043,5481164,28.02.2010,Y,N,2,0,2
5766043,5481164,31.03.2010,Y,N,3,0,2
5766043,5481164,30.04.2010,Y,N,4,0,2
5766043,5481164,31.05.2010,Y,N,5,0,2
5766043,5481164,30.06.2010,Y,N,6,0,2
5766043,5481164,31.07.2010,Y,N,7,0,2
5766043,5481164,31.08.2010,Y,N,8,0,2
5766043,5481164,30.09.2010,Y,N,9,0,2
5766043,5481164,31.10.2010,Y,N,10,0,2
5766043,5481164,30.11.2010,Y,N,11,0,2
5766043,5481164,31.12.2010,Y,N,12,0,2
5766043,5481164,31.01.2011,Y,N,13,0,2
5766043,5481164,28.02.2011,Y,N,14,0,2
5766043,5481164,31.03.2011,Y,N,15,0,2
5766043,5481164,30.04.2011,Y,N,16,0,2
5766043,5481164,31.05.2011,Y,N,17,0,2
5766043,5481164,30.06.2011,Y,N,18,0,2
5766043,5481164,31.07.2011,Y,N,19,0,2
5766043,5481164,31.08.2011,Y,N,20,0,2
5766043,5481164,30.09.2011,Y,N,21,0,2
5766043,5481164,31.10.2011,Y,N,22,0,2
5766043,5481164,30.11.2011,Y,N,23,0,2
5766045,5481180,31.01.2010,Y,Y,1,1,3
5766045,5481180,28.02.2010,Y,Y,2,1,3
5766045,5481180,31.03.2010,Y,Y,3,1,3
5766045,5481180,30.04.2010,Y,Y,4,1,3
5766045,5481180,31.05.2010,Y,Y,5,1,3
5766045,5481180,30.06.2010,Y,Y,6,1,3
5766045,5481180,31.07.2010,Y,Y,7,1,3
5766045,5481180,31.08.2010,Y,Y,8,1,3
5766045,5481180,30.09.2010,Y,Y,9,1,3
5766045,5481180,31.10.2010,Y,Y,10,1,3
5766045,5481180,30.11.2010,Y,Y,11,1,3
5766045,5481180,31.12.2010,Y,Y,12,1,3
5766045,5481180,31.01.2011,Y,Y,13,1,3
5766045,5481180,28.02.2011,Y,Y,14,1,3
5766045,5481180,31.03.2011,Y,Y,15,1,3
5766045,5481180,30.04.2011,Y,Y,16,1,3
5766045,5481180,31.05.2011,Y,Y,17,1,3
5766045,5481180,30.06.2011,Y,Y,18,1,3
5766045,5481180,31.07.2011,Y,Y,19,1,3
5766045,5481180,31.08.2011,Y,Y,20,1,3
5766045,5481180,30.09.2011,Y,Y,21,1,3
5766045,5481180,31.10.2011,Y,Y,22,1,3
5766045,5481180,30.11.2011,Y,Y,23,1,3
5766060,5481181,31.01.2010,Y,Y,1,1,3
5766060,5481181,28.02.2010,Y,Y,2,1,3
5766060,5481181,31.03.2010,Y,Y,3,1,3
5766060,5481181,30.04.2010,Y,Y,4,1,3
5766060,5481181,31.05.2010,Y,Y,5,1,3
5766060,5481181,30.06.2010,Y,Y,6,1,3
5766060,5481181,31.07.2010,Y,Y,7,1,3
5766060,5481181,31.08.2010,Y,Y,8,1,3
5766060,5481181,30.09.2010,Y,Y,9,1,3
5766060,5481181,31.10.2010,Y,Y,10,1,3
5766060,5481181,30.11.2010,Y,Y,11,1,3
5766060,5481181,31.12.2010,Y,Y,12,1,3
5766061,5481182,31.01.2010,Y,Y,1,0,2
5766066,5481198,31.01.2010,Y,Y,1,4,6
5766066,5481198,28.02.2010,Y,Y,2,4,6
5766066,5481198,31.03.2010,Y,Y,3,4,6
5766066,5481198,30.04.2010,Y,Y,4,4,6
5766066,5481198,31.05.2010,Y,Y,5,4,6
5766066,5481198,30.06.2010,Y,Y,6,4,6
5766088,5481216,31.01.2010,N,N,1,0,1
5766088,5481216,28.02.2010,N,N,2,0,1
5766088,5481216,31.03.2010,N,N,3,0,1
5766088,5481216,30.04.2010,N,N,4,0,1
5766088,5481216,31.05.2010,N,N,5,0,1
5766088,5481216,30.06.2010,N,N,6,0,1
5766088,5481216,31.07.2010,N,N,7,0,1
5766088,5481216,31.08.2010,N,N,8,0,1
5766088,5481216,30.09.2010,N,N,9,0,1
5766088,5481216,31.10.2010,N,N,10,0,1
5766088,5481216,30.11.2010,N,N,11,0,1
5766088,5481216,31.12.2010,N,N,12,0,1
5766088,5481216,31.01.2011,N,N,13,0,1
5766088,5481216,28.02.2011,N,N,14,0,1
5766088,5481216,31.03.2011,N,N,15,0,1
5766088,5481216,30.04.2011,N,N,16,0,1
5766088,5481216,31.05.2011,N,N,17,0,1
5766088,5481216,30.06.2011,N,N,18,0,1
5766088,5481216,31.07.2011,N,N,19,0,1
5766088,5481216,31.08.2011,N,N,20,0,1
5766088,5481216,30.09.2011,N,N,21,0,1
5766088,5481216,31.10.2011,N,N,22,0,1
5766088,5481216,30.11.2011,N,N,23,0,1
